date,category,commodity,commodity_id,unit,price,usdprice,calories (Kcal),protein (g),carbs (g),fat (g),iron (mg),cluster,PCA1,PCA2
2022-07-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,11.82,0.63,364,10.5,74.0,1.2,1.1,1,-0.9632344966874198,-1.0922741048677467
2022-07-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,2.28,0.12,143,12.6,0.7,9.5,1.1,3,-0.5798216797218126,0.391871531811199
2022-07-15,"meat, fish and eggs",Fish (tilapia),405,KG,40.03,2.12,128,26.0,0.0,3.0,0.6,3,-0.8641628667122319,1.224301328252176
2022-07-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,40.6,2.15,215,18.0,0.0,15.0,1.0,3,-0.39983851941093923,1.071712889385682
2022-07-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,17.63,0.94,310,11.0,4.0,28.0,0.1,1,0.38464952669294267,-0.28563847097181877
2022-07-15,milk and dairy,Milk (fresh),758,KG,13.72,0.73,61,3.2,4.8,3.3,0.0,1,-0.07068318804942417,-0.980648401899409
2022-07-15,oil and fats,Oil (cotton),172,800 G,27.34,1.45,884,0.0,0.0,100.0,0.0,0,3.744322510087683,0.46826112525653896
2022-07-15,pulses and nuts,Lentils,108,KG,24.31,1.29,353,25.0,60.0,1.1,7.5,2,-2.671372632678637,2.6306255385046575
2022-07-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,7.08,0.38,15,0.7,3.6,0.1,0.3,1,-0.37685022957419106,-1.8889247054930074
2022-08-15,cereals and tubers,Pasta,112,KG,13.38,0.7,370,13.0,75.0,1.5,1.3,1,-1.0574377600241371,-0.9312087470318278
2022-08-15,cereals and tubers,Potatoes,83,KG,7.53,0.39,77,2.0,17.0,0.1,0.8,1,-0.664428851579941,-1.5397285933985738
2022-08-15,cereals and tubers,Wheat flour,58,KG,12.2,0.64,364,10.0,76.0,1.0,1.2,1,-0.9805401870530333,-1.102989922176712
2022-08-15,"meat, fish and eggs",Eggs,92,Unit,2.27,0.12,155,13.0,1.1,11.0,1.2,3,-0.5726759110153058,0.4417162199663462
2022-08-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,171.01,8.94,215,28.0,0.0,10.0,3.0,3,-0.570786357059014,3.134837295869775
2022-08-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,35.47,1.86,239,27.0,0.0,14.0,1.3,3,-0.7116925669911502,1.4790281728023063
2022-08-15,miscellaneous food,Sugar,97,KG,14.54,0.76,387,0.0,100.0,0.0,0.1,4,-0.5129435129554821,-2.032713153540366
2022-08-15,oil and fats,Ghee (natural),107,KG,116.78,6.11,883,0.0,0.0,99.8,0.0,0,4.07399813871586,1.3439523716040267
2022-08-15,oil and fats,Oil (maize),362,800 G,43.98,2.3,884,0.0,0.0,100.0,0.0,0,3.8051959096825345,0.628288198578646
2022-08-15,oil and fats,Oil (sunflower),184,800 G,39.01,2.04,884,0.0,0.0,100.0,0.0,0,3.786575810982933,0.5793387408565898
2022-08-15,pulses and nuts,"Beans (fava, dry)",385,KG,25.74,1.35,341,26.0,58.0,1.5,6.7,2,-2.5759368266382126,2.5390265596361936
2022-08-15,vegetables and fruits,Garlic,105,KG,18.78,0.98,149,6.4,33.0,0.5,1.7,1,-0.7412617520476519,-1.2913193760364452
2022-08-15,vegetables and fruits,Onions (red),110,KG,4.21,0.22,40,1.1,9.0,0.1,0.2,1,-0.3918232211447631,-1.924491776043868
2022-08-15,vegetables and fruits,Tomatoes,114,KG,6.35,0.33,18,0.9,3.9,0.2,0.3,1,-0.3831188982226954,-1.888217355755939
2022-08-15,cereals and tubers,Rice,52,KG,16.57,0.87,360,7.0,80.0,0.6,0.8,1,-0.8581496079398315,-1.2863136975104612
2022-08-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,12.2,0.64,364,10.5,74.0,1.2,1.1,1,-0.9625183390451274,-1.0903914334168985
2022-08-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,2.27,0.12,143,12.6,0.7,9.5,1.1,3,-0.5798216797218126,0.391871531811199
2022-08-15,"meat, fish and eggs",Fish (tilapia),405,KG,39.28,2.05,128,26.0,0.0,3.0,0.6,3,-0.8691759702082786,1.2111226280962377
2022-08-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,35.47,1.86,215,18.0,0.0,15.0,1.0,3,-0.42060709103741795,1.0171154173110808
2022-08-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,18.31,0.96,310,11.0,4.0,28.0,0.1,1,0.3860818419775274,-0.28187312807012216
2022-08-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,8.24,0.43,15,0.7,3.6,0.1,0.3,1,-0.37326944136272916,-1.8795113482387662
2022-08-15,vegetables and fruits,Tomatoes,114,KG,4.99,0.26,18,0.9,3.9,0.2,0.3,1,-0.38813200171874196,-1.901396055911877
2022-09-15,cereals and tubers,Potatoes,83,KG,8.0,0.41,77,2.0,17.0,0.1,0.8,1,-0.6629965362953564,-1.5359632504968772
2022-09-15,cereals and tubers,Rice,52,KG,15.67,0.81,360,7.0,80.0,0.6,0.8,1,-0.8624465537935857,-1.297609726215551
2022-09-15,cereals and tubers,Wheat flour,58,KG,12.49,0.64,364,10.0,76.0,1.0,1.2,1,-0.9805401870530333,-1.102989922176712
2022-09-15,"meat, fish and eggs",Eggs,92,Unit,2.43,0.13,155,13.0,1.1,11.0,1.2,3,-0.5719597533730134,0.44359889141719455
2022-09-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,171.65,8.85,215,28.0,0.0,10.0,3.0,3,-0.5772317758396454,3.11789325281214
2022-09-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,36.74,1.89,239,27.0,0.0,14.0,1.3,3,-0.7095440940642732,1.4846761871548513
2022-09-15,milk and dairy,Cheese,414,KG,37.03,1.91,402,25.0,1.3,33.0,0.7,1,0.1673024720953258,0.7208295183716767
2022-09-15,milk and dairy,Cheese (picon),319,8 pcs,19.42,1.0,300,10.0,5.0,26.0,0.1,1,0.3704221725399784,-0.33857650912829035
2022-09-15,miscellaneous food,Sugar,97,KG,14.76,0.76,387,0.0,100.0,0.0,0.1,4,-0.5129435129554821,-2.032713153540366
2022-09-15,oil and fats,Ghee (natural),107,KG,119.64,6.17,883,0.0,0.0,99.8,0.0,0,4.078295084569613,1.3552484003091165
2022-09-15,oil and fats,Oil (maize),362,800 G,45.78,2.36,884,0.0,0.0,100.0,0.0,0,3.809492855536289,0.6395842272837359
2022-09-15,oil and fats,Oil (mixed),395,800 G,28.96,1.49,884,0.0,0.0,100.0,0.0,0,3.7471871406568527,0.47579181105993223
2022-09-15,oil and fats,Oil (sunflower),184,800 G,40.07,2.07,884,0.0,0.0,100.0,0.0,0,3.78872428390981,0.5849867552091347
2022-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,26.94,1.39,341,26.0,58.0,1.5,6.7,2,-2.5730721960690435,2.546557245439587
2022-09-15,vegetables and fruits,Garlic,105,KG,19.35,1.0,149,6.4,33.0,0.5,1.7,1,-0.7398294367630671,-1.2875540331347486
2022-09-15,cereals and tubers,Pasta,112,KG,13.93,0.72,370,13.0,75.0,1.5,1.3,1,-1.0560054447395524,-0.927443404130131
2022-09-15,"meat, fish and eggs",Fish (tilapia),405,KG,39.81,2.05,128,26.0,0.0,3.0,0.6,3,-0.8691759702082786,1.2111226280962377
2022-09-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,36.74,1.89,215,18.0,0.0,15.0,1.0,3,-0.4184586181105409,1.0227634316636256
2022-09-15,oil and fats,Oil (cotton),172,800 G,28.96,1.49,884,0.0,0.0,100.0,0.0,0,3.7471871406568527,0.47579181105993223
2022-09-15,pulses and nuts,Lentils,108,KG,25.61,1.32,353,25.0,60.0,1.1,7.5,2,-2.6692241597517596,2.6362735528572028
2022-09-15,vegetables and fruits,Tomatoes,114,KG,9.29,0.48,18,0.9,3.9,0.2,0.3,1,-0.3723765335883098,-1.8599772839932143
2022-10-15,cereals and tubers,Pasta,112,KG,14.11,0.72,370,13.0,75.0,1.5,1.3,1,-1.0560054447395524,-0.927443404130131
2022-10-15,cereals and tubers,Potatoes,83,KG,9.15,0.47,77,2.0,17.0,0.1,0.8,1,-0.6586995904416021,-1.5246672217917874
2022-10-15,cereals and tubers,Rice,52,KG,15.74,0.8,360,7.0,80.0,0.6,0.8,1,-0.8631627114358781,-1.2994923976663992
2022-10-15,cereals and tubers,Wheat flour,58,KG,13.21,0.67,364,10.0,76.0,1.0,1.2,1,-0.9783917141261561,-1.097341907824167
2022-10-15,"meat, fish and eggs",Eggs,92,Unit,2.69,0.14,155,13.0,1.1,11.0,1.2,3,-0.571243595730721,0.44548156286804286
2022-10-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,172.37,8.79,215,28.0,0.0,10.0,3.0,3,-0.5815287216933996,3.10659722410705
2022-10-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,38.93,1.99,239,27.0,0.0,14.0,1.3,3,-0.7023825176413494,1.5035029016633346
2022-10-15,milk and dairy,Cheese (picon),319,8 pcs,20.32,1.04,300,10.0,5.0,26.0,0.1,1,0.3732868031091479,-0.3310458233248971
2022-10-15,miscellaneous food,Sugar,97,KG,15.72,0.8,387,0.0,100.0,0.0,0.1,4,-0.5100788823863127,-2.0251824677369727
2022-10-15,oil and fats,Ghee (natural),107,KG,121.71,6.21,883,0.0,0.0,99.8,0.0,0,4.081159715138783,1.3627790861125098
2022-10-15,oil and fats,Oil (maize),362,800 G,47.97,2.45,884,0.0,0.0,100.0,0.0,0,3.8159382743169203,0.6565282703413707
2022-10-15,oil and fats,Oil (mixed),395,800 G,30.05,1.53,884,0.0,0.0,100.0,0.0,0,3.750051771226022,0.4833224968633255
2022-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,27.48,1.4,341,26.0,58.0,1.5,6.7,2,-2.5723560384267508,2.5484399168904353
2022-10-15,pulses and nuts,Lentils,108,KG,27.18,1.39,353,25.0,60.0,1.1,7.5,2,-2.6642110562557133,2.649452253013141
2022-10-15,vegetables and fruits,Garlic,105,KG,19.61,1.0,149,6.4,33.0,0.5,1.7,1,-0.7398294367630671,-1.2875540331347486
2022-10-15,vegetables and fruits,Tomatoes,114,KG,7.06,0.36,18,0.9,3.9,0.2,0.3,1,-0.38097042529581826,-1.8825693414033937
2022-10-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,13.21,0.67,364,10.5,74.0,1.2,1.1,1,-0.9603698661182503,-1.0847434190643535
2022-10-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,2.69,0.14,143,12.6,0.7,9.5,1.1,3,-0.5783893644372279,0.39563687471289566
2022-10-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,20.32,1.04,310,11.0,4.0,28.0,0.1,1,0.39181110311586637,-0.2668117564633356
2022-10-15,milk and dairy,Milk (fresh),758,KG,14.96,0.76,61,3.2,4.8,3.3,0.0,1,-0.06853471512254708,-0.975000387546864
2022-10-15,oil and fats,Oil (cotton),172,800 G,30.05,1.53,884,0.0,0.0,100.0,0.0,0,3.750051771226022,0.4833224968633255
2022-10-15,pulses and nuts,Lentils,108,KG,26.45,1.35,353,25.0,60.0,1.1,7.5,2,-2.667075686824883,2.6419215672097476
2022-10-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,9.08,0.46,15,0.7,3.6,0.1,0.3,1,-0.371120968435852,-1.873863333886221
2022-11-15,cereals and tubers,Rice,52,KG,16.75,0.69,360,7.0,80.0,0.6,0.8,1,-0.8710404455010942,-1.3202017836257307
2022-11-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,14.77,0.6,364,10.5,74.0,1.2,1.1,1,-0.9653829696142969,-1.0979221192202917
2022-11-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,2.81,0.12,143,12.6,0.7,9.5,1.1,3,-0.5798216797218126,0.391871531811199
2022-11-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,44.12,1.81,215,18.0,0.0,15.0,1.0,3,-0.42418787924887985,1.0077020600568392
2022-11-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,21.06,0.86,310,11.0,4.0,28.0,0.1,1,0.3789202655546037,-0.3006998425786053
2022-11-15,miscellaneous food,Sugar,97,KG,17.35,0.71,387,0.0,100.0,0.0,0.1,4,-0.516524301166944,-2.0421265107946076
2022-11-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,8.61,0.35,15,0.7,3.6,0.1,0.3,1,-0.3789987025010681,-1.8945727198455526
2022-11-15,vegetables and fruits,Tomatoes,114,KG,7.15,0.29,18,0.9,3.9,0.2,0.3,1,-0.3859835287918648,-1.8957480415593322
2022-12-15,cereals and tubers,Pasta,112,KG,16.65,0.68,370,13.0,75.0,1.5,1.3,1,-1.058870075308722,-0.9349740899335244
2022-12-15,cereals and tubers,Rice,52,KG,17.41,0.71,360,7.0,80.0,0.6,0.8,1,-0.8696081302165095,-1.316436440724034
2022-12-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,16.84,0.68,364,10.5,74.0,1.2,1.1,1,-0.9596537084759579,-1.0828607476135053
2022-12-15,"meat, fish and eggs",Fish (tilapia),405,KG,42.79,1.74,128,26.0,0.0,3.0,0.6,3,-0.8913768571193421,1.15275981311994
2022-12-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,45.17,1.83,215,18.0,0.0,15.0,1.0,3,-0.4227555639642951,1.0114674029585358
2022-12-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,22.96,0.93,310,11.0,4.0,28.0,0.1,1,0.3839333690506503,-0.2875211424226671
2022-12-15,milk and dairy,Milk (fresh),758,KG,16.89,0.69,61,3.2,4.8,3.3,0.0,1,-0.07354781861859369,-0.9881790877028023
2022-12-15,oil and fats,Oil (cotton),172,800 G,33.5,1.36,884,0.0,0.0,100.0,0.0,0,3.737877091307052,0.45131708219890415
2022-12-15,pulses and nuts,Lentils,108,KG,35.82,1.45,353,25.0,60.0,1.1,7.5,2,-2.659914110401959,2.660748281718231
2022-12-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,9.05,0.37,15,0.7,3.6,0.1,0.3,1,-0.37756638721648345,-1.8908073769438558
2023-01-15,cereals and tubers,Pasta,112,KG,20.34,0.69,370,13.0,75.0,1.5,1.3,1,-1.0581539176664296,-0.9330914184826761
2023-01-15,cereals and tubers,Rice,52,KG,18.12,0.61,360,7.0,80.0,0.6,0.8,1,-0.8767697066394332,-1.3352631552325174
2023-01-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.02,0.1,143,12.6,0.7,9.5,1.1,3,-0.5812539950063974,0.38810618890950244
2023-01-15,"meat, fish and eggs",Fish (tilapia),405,KG,47.56,1.6,128,26.0,0.0,3.0,0.6,3,-0.9014030641114352,1.1264024128080634
2023-01-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,60.33,2.03,215,18.0,0.0,15.0,1.0,3,-0.4084324111184477,1.049120831975502
2023-01-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,24.75,0.83,310,11.0,4.0,28.0,0.1,1,0.3767717926277266,-0.30634785693115024
2023-01-15,milk and dairy,Milk (fresh),758,KG,18.31,0.62,61,3.2,4.8,3.3,0.0,1,-0.0785609221146403,-1.0013577878587405
2023-01-15,miscellaneous food,Sugar,97,KG,19.97,0.67,387,0.0,100.0,0.0,0.1,4,-0.5193889317361134,-2.049657196598001
2023-01-15,oil and fats,Oil (cotton),172,800 G,40.9,1.38,884,0.0,0.0,100.0,0.0,0,3.7393094065916364,0.4550824251006007
2023-01-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.05,1.22,341,26.0,58.0,1.5,6.7,2,-2.5852468759880134,2.5145518307751655
2023-01-15,pulses and nuts,Lentils,108,KG,40.62,1.37,353,25.0,60.0,1.1,7.5,2,-2.665643371540298,2.6456869101114444
2023-01-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,9.29,0.31,15,0.7,3.6,0.1,0.3,1,-0.3818633330702376,-1.9021034056489459
2023-01-15,vegetables and fruits,Tomatoes,114,KG,6.61,0.22,18,0.9,3.9,0.2,0.3,1,-0.3909966322879115,-1.9089267417152702
2023-02-15,cereals and tubers,Rice,52,KG,20.9,0.68,360,7.0,80.0,0.6,0.8,1,-0.8717566031433865,-1.3220844550765791
2023-02-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,18.54,0.61,364,10.5,74.0,1.2,1.1,1,-0.9646668119720045,-1.0960394477694433
2023-02-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.78,0.12,143,12.6,0.7,9.5,1.1,3,-0.5798216797218126,0.391871531811199
2023-02-15,"meat, fish and eggs",Fish (tilapia),405,KG,58.97,1.93,128,26.0,0.0,3.0,0.6,3,-0.877769861915787,1.188530570686058
2023-02-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,27.6,0.9,310,11.0,4.0,28.0,0.1,1,0.3817848961237732,-0.2931691567752121
2023-02-15,miscellaneous food,Sugar,97,KG,21.46,0.7,387,0.0,100.0,0.0,0.1,4,-0.5172404588092364,-2.044009182245456
2023-02-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.32,1.19,341,26.0,58.0,1.5,6.7,2,-2.5873953489148906,2.5089038164226207
2023-02-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,9.55,0.31,15,0.7,3.6,0.1,0.3,1,-0.3818633330702376,-1.9021034056489459
2023-02-15,vegetables and fruits,Tomatoes,114,KG,6.95,0.23,18,0.9,3.9,0.2,0.3,1,-0.3902804746456191,-1.9070440702644218
2023-03-15,cereals and tubers,Pasta,112,KG,20.39,0.66,370,13.0,75.0,1.5,1.3,1,-1.0603023905933067,-0.938739432835221
2023-03-15,cereals and tubers,Rice,52,KG,23.04,0.75,360,7.0,80.0,0.6,0.8,1,-0.86674349964734,-1.3089057549206409
2023-03-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,82.45,2.67,215,18.0,0.0,15.0,1.0,3,-0.36259832201173586,1.1696118048297945
2023-03-15,miscellaneous food,Sugar,97,KG,22.09,0.72,387,0.0,100.0,0.0,0.1,4,-0.5158081435246517,-2.040243839343759
2023-03-15,oil and fats,Oil (cotton),172,800 G,45.4,1.47,884,0.0,0.0,100.0,0.0,0,3.7457548253722677,0.4720264681582356
2023-03-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.5,1.18,341,26.0,58.0,1.5,6.7,2,-2.588111506557183,2.5070211449717723
2023-04-15,cereals and tubers,Pasta,112,KG,20.78,0.67,370,13.0,75.0,1.5,1.3,1,-1.0595862329510144,-0.9368567613843727
2023-04-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.73,0.12,143,12.6,0.7,9.5,1.1,3,-0.5798216797218126,0.391871531811199
2023-04-15,"meat, fish and eggs",Fish (tilapia),405,KG,67.46,2.19,128,26.0,0.0,3.0,0.6,3,-0.8591497632161853,1.2374800284081142
2023-04-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,80.48,2.61,215,18.0,0.0,15.0,1.0,3,-0.36689526786549015,1.1583157761247047
2023-04-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,29.02,0.94,310,11.0,4.0,28.0,0.1,1,0.38464952669294267,-0.28563847097181877
2023-04-15,milk and dairy,Milk (fresh),758,KG,20.11,0.65,61,3.2,4.8,3.3,0.0,1,-0.07641244918776316,-0.9957097735061955
2023-04-15,miscellaneous food,Sugar,97,KG,22.7,0.74,387,0.0,100.0,0.0,0.1,4,-0.5143758282400669,-2.036478496442063
2023-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.56,1.19,341,26.0,58.0,1.5,6.7,2,-2.5873953489148906,2.5089038164226207
2023-04-15,pulses and nuts,Lentils,108,KG,43.36,1.41,353,25.0,60.0,1.1,7.5,2,-2.6627787409711283,2.6532175959148376
2023-04-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,11.25,0.36,15,0.7,3.6,0.1,0.3,1,-0.3782825448587757,-1.8926900483947042
2023-05-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,19.43,0.63,364,10.5,74.0,1.2,1.1,1,-0.9632344966874198,-1.0922741048677467
2023-05-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.78,0.12,143,12.6,0.7,9.5,1.1,3,-0.5798216797218126,0.391871531811199
2023-05-15,"meat, fish and eggs",Fish (tilapia),405,KG,78.23,2.54,128,26.0,0.0,3.0,0.6,3,-0.8340842457359523,1.3033735291878055
2023-05-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,29.66,0.96,310,11.0,4.0,28.0,0.1,1,0.3860818419775274,-0.28187312807012216
2023-05-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.66,1.19,341,26.0,58.0,1.5,6.7,2,-2.5873953489148906,2.5089038164226207
2023-05-15,pulses and nuts,Lentils,108,KG,44.5,1.44,353,25.0,60.0,1.1,7.5,2,-2.6606302680442515,2.6588656102673824
2023-05-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,10.84,0.35,15,0.7,3.6,0.1,0.3,1,-0.3789987025010681,-1.8945727198455526
2023-05-15,vegetables and fruits,Tomatoes,114,KG,8.24,0.27,18,0.9,3.9,0.2,0.3,1,-0.3874158440764496,-1.8995133844610286
2023-06-15,cereals and tubers,Pasta,112,KG,20.85,0.68,370,13.0,75.0,1.5,1.3,1,-1.058870075308722,-0.9349740899335244
2023-06-15,cereals and tubers,Rice,52,KG,28.97,0.94,360,7.0,80.0,0.6,0.8,1,-0.853136504443785,-1.273134997354523
2023-06-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.79,0.12,143,12.6,0.7,9.5,1.1,3,-0.5798216797218126,0.391871531811199
2023-06-15,"meat, fish and eggs",Fish (tilapia),405,KG,79.69,2.58,128,26.0,0.0,3.0,0.6,3,-0.8312196151667828,1.3109042149911987
2023-06-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,29.54,0.96,310,11.0,4.0,28.0,0.1,1,0.3860818419775274,-0.28187312807012216
2023-06-15,oil and fats,Oil (cotton),172,800 G,46.64,1.51,884,0.0,0.0,100.0,0.0,0,3.748619455941437,0.4795571539616289
2023-06-15,pulses and nuts,Lentils,108,KG,44.72,1.45,353,25.0,60.0,1.1,7.5,2,-2.659914110401959,2.660748281718231
2023-06-15,vegetables and fruits,Tomatoes,114,KG,6.38,0.21,18,0.9,3.9,0.2,0.3,1,-0.39171278993020386,-1.9108094131661186
2023-07-15,cereals and tubers,Pasta,112,KG,20.78,0.67,370,13.0,75.0,1.5,1.3,1,-1.0595862329510144,-0.9368567613843727
2023-07-15,"meat, fish and eggs",Fish (tilapia),405,KG,80.45,2.61,128,26.0,0.0,3.0,0.6,3,-0.8290711422399057,1.3165522293437435
2023-07-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,77.56,2.51,215,18.0,0.0,15.0,1.0,3,-0.37405684428841385,1.1394890616162214
2023-07-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,29.83,0.97,310,11.0,4.0,28.0,0.1,1,0.38679799961981975,-0.27999045661927385
2023-07-15,miscellaneous food,Sugar,97,KG,25.61,0.83,387,0.0,100.0,0.0,0.1,4,-0.5079304094594356,-2.019534453384428
2023-07-15,oil and fats,Oil (cotton),172,800 G,46.39,1.5,884,0.0,0.0,100.0,0.0,0,3.747903298299145,0.47767448251078054
2023-07-15,pulses and nuts,Lentils,108,KG,44.79,1.45,353,25.0,60.0,1.1,7.5,2,-2.659914110401959,2.660748281718231
2023-07-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,12.31,0.4,15,0.7,3.6,0.1,0.3,1,-0.3754179142896063,-1.885159362591311
2023-07-15,vegetables and fruits,Tomatoes,114,KG,6.44,0.21,18,0.9,3.9,0.2,0.3,1,-0.39171278993020386,-1.9108094131661186
2023-08-15,cereals and tubers,Rice,52,KG,26.1,0.85,360,7.0,80.0,0.6,0.8,1,-0.8595819232244163,-1.2900790404121578
2023-08-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,19.71,0.64,364,10.5,74.0,1.2,1.1,1,-0.9625183390451274,-1.0903914334168985
2023-08-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,4.05,0.13,143,12.6,0.7,9.5,1.1,3,-0.5791055220795203,0.39375420326204735
2023-08-15,"meat, fish and eggs",Fish (tilapia),405,KG,79.79,2.59,128,26.0,0.0,3.0,0.6,3,-0.8305034575244905,1.3127868864420469
2023-08-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,71.39,2.31,215,18.0,0.0,15.0,1.0,3,-0.38837999713426125,1.101835632599255
2023-08-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,30.24,0.98,310,11.0,4.0,28.0,0.1,1,0.38751415726211214,-0.27810778516842555
2023-08-15,pulses and nuts,"Beans (fava, dry)",385,KG,37.87,1.23,341,26.0,58.0,1.5,6.7,2,-2.584530718345721,2.516434502226014
2023-08-15,pulses and nuts,Lentils,108,KG,45.01,1.46,353,25.0,60.0,1.1,7.5,2,-2.6591979527596665,2.662630953169079
2023-08-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,14.12,0.46,15,0.7,3.6,0.1,0.3,1,-0.371120968435852,-1.873863333886221
2023-09-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,19.44,0.63,364,10.5,74.0,1.2,1.1,1,-0.9632344966874198,-1.0922741048677467
2023-09-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,4.36,0.14,143,12.6,0.7,9.5,1.1,3,-0.5783893644372279,0.39563687471289566
2023-09-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,71.59,2.31,215,18.0,0.0,15.0,1.0,3,-0.38837999713426125,1.101835632599255
2023-09-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,31.12,1.01,310,11.0,4.0,28.0,0.1,1,0.3896626301889893,-0.2724597708158805
2023-09-15,milk and dairy,Milk (fresh),758,KG,23.62,0.76,61,3.2,4.8,3.3,0.0,1,-0.06853471512254708,-0.975000387546864
2023-09-15,miscellaneous food,Sugar,97,KG,28.74,0.93,387,0.0,100.0,0.0,0.1,4,-0.5007688330365119,-2.0007077388759447
2023-09-15,oil and fats,Oil (cotton),172,800 G,46.79,1.51,884,0.0,0.0,100.0,0.0,0,3.748619455941437,0.4795571539616289
2023-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,39.13,1.26,341,26.0,58.0,1.5,6.7,2,-2.582382245418844,2.5220825165785588
2023-09-15,pulses and nuts,Lentils,108,KG,45.81,1.48,353,25.0,60.0,1.1,7.5,2,-2.657765637475082,2.6663962960707757
2023-09-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,16.93,0.55,15,0.7,3.6,0.1,0.3,1,-0.3646755496552207,-1.8569192908285863
